frame,body,body_id,confidence,tracking_state,action_state,x,y,z,vx,xy,vz,width,height,length,mask,nose,neck,right_shoulder,right_elbow,right_wrist,left_shoulder,left_elbow,left_wrist,right_hip,right_knee,right_ankle,left_hip,left_knee,left_ankle,right_eye,left_eye,right_ear,left_ear
1307,0,11,90.64072,OK,MOVING,-3.31508,-3.75186,15.69300,-0.16613,0.06604,-0.25742,0.52357,1.47077,0.52357,n/a sl::Mat not initialised,[-3.39171   -4.4393306 15.683401 ],[-3.251299  -4.3060493 15.654701 ],[-3.1947274 -4.3151364 15.830627 ],[-3.1814468 -4.075732  15.786189 ],[-3.2571034 -3.8540812 15.774945 ],[-3.3078701 -4.2969613 15.478775 ],[-3.1277459 -4.1338987 15.499549 ],[-3.0417128 -3.9203124 15.543809 ],[-3.039968  -3.8262374 15.710766 ],[-3.0173283 -3.4326806 15.61139  ],[-3.0009456 -3.0823512 15.52428  ],[-3.0972357 -3.8179598 15.53114  ],[-3.0226638 -3.4236336 15.46618  ],[-2.8868809 -3.0984209 15.386256 ],[-3.3649921 -4.48695   15.703667 ],[-3.3802216 -4.4837875 15.647572 ],[-3.252172 -4.513747 15.7269  ],[-3.295321 -4.504788 15.567966]
1308,0,11,86.14938,OK,MOVING,-3.30283,-3.74143,15.64762,-0.13668,0.07390,-0.27879,0.52108,1.46889,0.52108,n/a sl::Mat not initialised,[-3.3814428 -4.441002  15.631591 ],[-3.2438107 -4.303906  15.605653 ],[-3.192193 -4.310857 15.783136],[-3.1854556 -4.071247  15.738466 ],[-3.269737  -3.8528767 15.72507  ],[-3.2954283 -4.2969556 15.42817  ],[-3.1198947 -4.129411  15.452056 ],[-3.0384321 -3.9140458 15.496214 ],[-3.0454967 -3.819085  15.665294 ],[-3.035306  -3.4245634 15.568037 ],[-3.0300748 -3.073527  15.482702 ],[-3.0975027 -3.8129241 15.484002 ],[-3.0311158 -3.4165497 15.423261 ],[-2.9035819 -3.0865717 15.349872 ],[-3.3540225 -4.4877973 15.652794 ],[-3.3678699 -4.4852967 15.596306 ],[-3.241199  -4.5114884 15.679084 ],[-3.2804337 -4.5044    15.51903  ]
1309,0,11,90.26436,OK,MOVING,-3.28886,-3.72480,15.60088,-0.08412,0.11354,-0.40456,0.52205,1.47503,0.52205,n/a sl::Mat not initialised,[-3.3685772 -4.4384174 15.577537 ],[-3.2342484 -4.2975855 15.554507 ],[-3.187807  -4.3025813 15.7334175],[-3.1880043 -4.062903  15.688698 ],[-3.2810552 -3.8482885 15.673111 ],[-3.2806892 -4.2925906 15.375598 ],[-3.111949 -4.118629 15.402241],[-3.0378077 -3.9006186 15.446229 ],[-3.0504808 -3.8076372 15.617992 ],[-3.053255 -3.41251  15.523111],[-3.0596194 -3.0610943 15.439774 ],[-3.0969884 -3.8033996 15.435169 ],[-3.0380862 -3.4052114 15.379374 ],[-2.9180212 -3.0710616 15.312991 ],[-3.340488 -4.484367 15.599674],[-3.3528914 -4.4824553 15.542823 ],[-3.2278316 -4.50489   15.629058 ],[-3.2629745 -4.4994726 15.46798  ]
1310,0,11,93.82927,OK,MOVING,-3.27868,-3.71596,15.55221,-0.07605,0.10532,-0.37505,0.51884,1.46986,0.51884,n/a sl::Mat not initialised,[-3.3577712 -4.4331646 15.524425 ],[-3.227159  -4.2884746 15.50434  ],[-3.1861117 -4.291775  15.68454  ],[-3.1932905 -4.0522084 15.640039 ],[-3.294877  -3.8417182 15.622307 ],[-3.2682064 -4.2851744 15.3241415],[-3.1076562 -4.1040454 15.353114 ],[-3.0423968 -3.88317   15.396652 ],[-3.0588834 -3.793612  15.571843 ],[-3.0739222 -3.398227  15.479622 ],[-3.0912046 -3.0467415 15.3985195],[-3.09967   -3.7910159 15.387639 ],[-3.0472922 -3.3912928 15.337257 ],[-2.9337168 -3.053615  15.27816  ],[-3.3290088 -4.4782243 15.547486 ],[-3.3399265 -4.47684   15.490312 ],[-3.2166767 -4.4954443 15.579969 ],[-3.2476106 -4.49152   15.417975 ]
1311,0,11,93.37891,OK,MOVING,-3.27172,-3.70934,15.51306,-0.07285,0.09593,-0.34237,0.51609,1.46550,0.51609,n/a sl::Mat not initialised,[-3.3509402 -4.4275136 15.48119  ],[-3.2242966 -4.278955  15.464151 ],[-3.1889048 -4.280901  15.645505 ],[-3.2028668 -4.0416145 15.601405 ],[-3.3125205 -3.8354726 15.581462 ],[-3.2596886 -4.27701   15.282799 ],[-3.1079643 -4.0888176 15.313788 ],[-3.052051  -3.8653035 15.356586 ],[-3.0719156 -3.779652  15.535889 ],[-3.0980654 -3.3841987 15.4469185],[-3.1251798 -3.0327983 15.368566 ],[-3.1067147 -3.7783275 15.350453 ],[-3.0594993 -3.3773403 15.306147 ],[-2.9511478 -3.036775  15.254846 ],[-3.3215542 -4.471674  15.505168 ],[-3.3309236 -4.4707193 15.447706 ],[-3.2097454 -4.4855766 15.54079  ],[-3.2362921 -4.4828715 15.377987 ]
1312,0,11,94.95605,OK,MOVING,-3.26723,-3.70483,15.48373,-0.07090,0.08709,-0.31158,0.51389,1.46232,0.51389,n/a sl::Mat not initialised,[-3.3473408 -4.4227214 15.447519 ],[-3.2247322 -4.2702365 15.433736 ],[-3.195209  -4.2712536 15.61608  ],[-3.2155983 -4.0323668 15.572605 ],[-3.332706  -3.8306544 15.550441 ],[-3.2542546 -4.2692204 15.251391 ],[-3.1114974 -4.074502  15.28422  ],[-3.0647452 -3.8487716 15.326095 ],[-3.0882382 -3.7671099 15.51     ],[-3.1233    -3.3715916 15.424899 ],[-3.1582518 -3.0202503 15.349836 ],[-3.1168575 -3.7666087 15.323518 ],[-3.073636  -3.3645828 15.285926 ],[-2.9695203 -3.0216422 15.242929 ],[-3.3173828 -4.465983  15.472385 ],[-3.3251286 -4.4653316 15.414678 ],[-3.2063131 -4.476574  15.51122  ],[-3.2282586 -4.474726  15.34771  ]
1313,0,11,85.95033,OK,MOVING,-3.26201,-3.69817,15.44377,-0.07511,0.07571,-0.27331,0.51127,1.45851,0.51127,n/a sl::Mat not initialised,[-3.340263  -4.409508  15.3958025],[-3.2229786 -4.2521467 15.38942  ],[-3.2022283 -4.255092  15.57289  ],[-3.246458  -4.0191445 15.531753 ],[-3.3844337 -3.8315854 15.506664 ],[-3.2437296 -4.2492    15.205948 ],[-3.101212  -4.0556936 15.245499 ],[-3.0531204 -3.830849  15.289963 ],[-3.1077638 -3.7460656 15.479455 ],[-3.1505525 -3.349393  15.40416  ],[-3.192384  -2.9971504 15.3376255],[-3.1272826 -3.7434433 15.291825 ],[-3.0895967 -3.3399086 15.267544 ],[-2.990068  -2.9941475 15.239355 ],[-3.309858 -4.452002 15.421421],[-3.3150609 -4.4507833 15.363433 ],[-3.200336  -4.4590816 15.465053 ],[-3.2150772 -4.455629  15.3007555]
1314,0,11,90.82220,OK,MOVING,-3.26358,-3.69884,15.42869,-0.08449,0.06239,-0.22961,0.50939,1.45646,0.50939,n/a sl::Mat not initialised,[-3.3417273 -4.4030404 15.3698   ],[-3.2295113 -4.2418213 15.370439 ],[-3.2172391 -4.246961  15.554491 ],[-3.2782164 -4.0146084 15.514968 ],[-3.4299624 -3.838675  15.48638  ],[-3.2417836 -4.236681  15.186384 ],[-3.1025157 -4.042322  15.232184 ],[-3.0565994 -3.8176515 15.279211 ],[-3.1337795 -3.7340937 15.472804 ],[-3.181829  -3.3363318 15.407439 ],[-3.2280798 -2.9831796 15.349529 ],[-3.144511  -3.7290993 15.284519 ],[-3.1106894 -3.3247294 15.272832 ],[-3.0142288 -2.977304  15.2586975],[-3.311145  -4.4449186 15.396185 ],[-3.3138785 -4.443056  15.338043 ],[-3.2034786 -4.449202  15.444455 ],[-3.2112226 -4.443923  15.279721 ]
1315,0,11,98.11356,OK,MOVING,-3.26625,-3.69872,15.41578,-0.09452,0.05081,-0.19177,0.50780,1.45504,0.50780,n/a sl::Mat not initialised,[-3.346303 -4.395084 15.346863],[-3.2387917 -4.2305393 15.354205 ],[-3.2346165 -4.238036  15.538403 ],[-3.3056684 -4.0083957 15.500387 ],[-3.4652805 -3.8402953 15.468359 ],[-3.242967 -4.223043 15.170009],[-3.1086886 -4.026679  15.22138  ],[-3.0668693 -3.8017673 15.270628 ],[-3.1605644 -3.722196  15.4675455],[-3.2119355 -3.323402  15.412123 ],[-3.2609458 -2.9693613 15.362886 ],[-3.1629374 -3.7146816 15.2790575],[-3.1317813 -3.3099887 15.27912  ],[-3.0374494 -2.9617486 15.278162 ],[-3.3157132 -4.436448  15.374015 ],[-3.316042 -4.433884 15.315834],[-3.2101448 -4.4383993 15.426769 ],[-3.2110765 -4.4311357 15.261927 ]
1316,0,11,96.45496,OK,MOVING,-3.26978,-3.69740,15.40529,-0.10245,0.04312,-0.16686,0.50669,1.45487,0.50669,n/a sl::Mat not initialised,[-3.3512    -4.3873763 15.324629 ],[-3.2484767 -4.2198534 15.339124 ],[-3.2519772 -4.2305484 15.523056 ],[-3.3241038 -4.0007973 15.488253 ],[-3.4846923 -3.8340652 15.454422 ],[-3.2449763 -4.2091584 15.155193 ],[-3.1175773 -4.0098743 15.212241 ],[-3.0817952 -3.7845802 15.2641535],[-3.1872897 -3.711985  15.464315 ],[-3.2410793 -3.3121402 15.420339 ],[-3.2915547 -2.9571013 15.381153 ],[-3.1818104 -3.7011147 15.276062 ],[-3.1543093 -3.2964015 15.288494 ],[-3.0624087 -2.9477878 15.301088 ],[-3.3206663 -4.428365  15.352383 ],[-3.3186548 -4.42483   15.294286 ],[-3.2174053 -4.4284043 15.409473 ],[-3.2117062 -4.418389  15.2448635]
1317,0,11,96.10343,OK,MOVING,-3.27216,-3.68947,15.39732,-0.07982,0.07360,-0.26692,0.50941,1.46432,0.50941,n/a sl::Mat not initialised,[-3.3559475 -4.380714  15.303574 ],[-3.2573242 -4.2112317 15.324754 ],[-3.2680562 -4.224963  15.508102 ],[-3.338393  -3.9941533 15.477192 ],[-3.4977794 -3.8265305 15.442396 ],[-3.2465923 -4.197499  15.141403 ],[-3.1265788 -3.995121  15.20318  ],[-3.0971766 -3.7693908 15.256971 ],[-3.2108614 -3.7044554 15.460171 ],[-3.2655897 -3.30373   15.427124 ],[-3.316786  -2.9479039 15.397546 ],[-3.197968  -3.6904025 15.272493 ],[-3.1730242 -3.2860577 15.295965 ],[-3.0822833 -2.9378424 15.32087  ],[-3.32573   -4.4215016 15.331937 ],[-3.3214629 -4.4170313 15.274024 ],[-3.2249115 -4.420347  15.393145 ],[-3.2128215 -4.407681  15.229061 ]
1318,0,11,98.07566,OK,MOVING,-3.27765,-3.68634,15.38461,-0.09040,0.07056,-0.25840,0.50885,1.46503,0.50885,n/a sl::Mat not initialised,[-3.3620257 -4.373919  15.280333 ],[-3.2668436 -4.2031293 15.307501 ],[-3.2843401 -4.219617  15.490025 ],[-3.3518083 -3.9874501 15.463482 ],[-3.5091505 -3.8180184 15.428396 ],[-3.249347 -4.186642 15.124977],[-3.1362772 -3.9815283 15.190561 ],[-3.1124773 -3.7554555 15.245512 ],[-3.232651  -3.6977751 15.451556 ],[-3.2867267 -3.2962945 15.428574 ],[-3.3367388 -2.939703  15.407913 ],[-3.212847 -3.680862 15.264723],[-3.1895163 -3.2771363 15.297898 ],[-3.0990112 -2.9298594 15.333856 ],[-3.332288  -4.4146276 15.309288 ],[-3.3259132 -4.4093103 15.251641 ],[-3.2339253 -4.4127846 15.374274 ],[-3.2158628 -4.3977184 15.210942 ]
1319,0,11,96.53815,OK,MOVING,-3.28323,-3.67535,15.36864,-0.07481,0.10685,-0.37962,0.51214,1.47578,0.51214,n/a sl::Mat not initialised,[-3.368089  -4.3666654 15.252674 ],[-3.2758121 -4.1950493 15.2853365],[-3.2996635 -4.213979  15.466845 ],[-3.3636677 -3.9803834 15.444998 ],[-3.517996  -3.8081884 15.410207 ],[-3.2519617 -4.17612   15.103828 ],[-3.1450865 -3.968727  15.172433 ],[-3.1258276 -3.742402  15.227975 ],[-3.2518485 -3.6912422 15.436659 ],[-3.3044758 -3.2891655 15.422934 ],[-3.352998  -2.9320066 15.410463 ],[-3.2255726 -3.6718023 15.2508745],[-3.2033994 -3.268818  15.292531 ],[-3.1125524 -2.9228215 15.3384285],[-3.3389719 -4.4073877 15.282208 ],[-3.3305855 -4.4013085 15.224895 ],[-3.2430925 -4.4052453 15.350719 ],[-3.2193303 -4.388021  15.188331 ]
1320,0,11,94.48108,OK,MOVING,-3.28766,-3.67198,15.35109,-0.08700,0.09914,-0.35535,0.51110,1.47510,0.51110,n/a sl::Mat not initialised,[-3.3746946 -4.3614316 15.226158 ],[-3.2846541 -4.1897078 15.263666 ],[-3.314413 -4.210709 15.444032],[-3.374625  -3.9757466 15.426969 ],[-3.5252936 -3.8002384 15.392925 ],[-3.2548954 -4.168706  15.083302 ],[-3.1533058 -3.9594798 15.154206 ],[-3.1374326 -3.7329562 15.209872 ],[-3.2689407 -3.687415  15.420964 ],[-3.3193524 -3.284861  15.415641 ],[-3.365527 -2.927212 15.410648],[-3.236683  -3.6658378 15.2363615],[-3.2153585 -3.2636235 15.28523  ],[-3.1238596 -2.9190788 15.339879 ],[-3.3463569 -4.4022965 15.256221 ],[-3.3361018 -4.395567  15.199285 ],[-3.252879 -4.400337 15.327903],[-3.223823 -4.381272 15.166584]
1321,0,11,94.75803,OK,MOVING,-3.29344,-3.66018,15.32781,-0.07699,0.13116,-0.46271,0.51389,1.48425,0.51389,n/a sl::Mat not initialised,[-3.3798819 -4.356568  15.192298 ],[-3.2917218 -4.1847353 15.234149 ],[-3.3270156 -4.2074637 15.413281 ],[-3.3831732 -3.9712381 15.401004 ],[-3.5296643 -3.7920635 15.368071 ],[-3.2564275 -4.162007  15.055019 ],[-3.159159  -3.9513717 15.127673 ],[-3.1454341 -3.7247016 15.183173 ],[-3.2826133 -3.683854  15.396367 ],[-3.3302402 -3.280936  15.398669 ],[-3.3730743 -2.9228451 15.400605 ],[-3.2447567 -3.6605005 15.21305  ],[-3.2239711 -3.2590733 15.268188 ],[-3.131628 -2.916099 15.33071 ],[-3.3523445 -4.3975782 15.222876 ],[-3.340339  -4.3903074 15.166351 ],[-3.26122  -4.395868 15.29746 ],[-3.2272058 -4.375267  15.137302 ]
1322,0,11,94.17173,OK,MOVING,-3.29642,-3.64551,15.29719,-0.05920,0.16844,-0.58694,0.51715,1.49441,0.51715,n/a sl::Mat not initialised,[-3.3824456 -4.3499327 15.151636 ],[-3.2957609 -4.1780562 15.1974   ],[-3.3362334 -4.202183  15.375238 ],[-3.388118  -3.9648216 15.367683 ],[-3.5300076 -3.7817736 15.336176 ],[-3.255288  -4.1539288 15.019561 ],[-3.1612642 -3.942328  15.093549 ],[-3.1483655 -3.7155747 15.14876  ],[-3.2914162 -3.6784694 15.363734 ],[-3.3345342 -3.2751536 15.373374 ],[-3.3730874 -2.9166734 15.381886 ],[-3.2483947 -3.6536827 15.181751 ],[-3.228432  -3.2529607 15.242078 ],[-3.1362722 -2.9112298 15.311313 ],[-3.3557527 -4.3911095 15.182711 ],[-3.3421068 -4.3834043 15.126616 ],[-3.266917  -4.3897667 15.259938 ],[-3.2282543 -4.367934  15.101003 ]
1323,0,11,92.49152,OK,MOVING,-3.29745,-3.63014,15.25710,-0.04667,0.19743,-0.68361,0.51941,1.50172,0.51941,n/a sl::Mat not initialised,[-3.3823223 -4.341484  15.102622 ],[-3.2968402 -4.169599  15.151858 ],[-3.3421617 -4.1948223 15.328377 ],[-3.3898125 -3.9565094 15.325297 ],[-3.5270202 -3.769718  15.295303 ],[-3.2515187 -4.144376  14.975339 ],[-3.1599596 -3.932096  15.050355 ],[-3.1469386 -3.7053032 15.105236 ],[-3.2959344 -3.6711574 15.321615 ],[-3.3338356 -3.2675476 15.338164 ],[-3.3680956 -2.9088316 15.352718 ],[-3.2480729 -3.645248  15.141002 ],[-3.2293718 -3.2451525 15.205689 ],[-3.1388113 -2.9042063 15.280638 ],[-3.3564925 -4.382835  15.134166 ],[-3.341318 -4.374791 15.078512],[-3.269861  -4.3819203 15.213791 ],[-3.2268677 -4.3591294 15.0561075]
1324,0,11,91.82321,OK,MOVING,-3.29376,-3.62018,15.21516,-0.04560,0.19433,-0.67286,0.51840,1.50037,0.51840,n/a sl::Mat not initialised,[-3.3793254 -4.332303  15.054489 ],[-3.2949789 -4.160371  15.106861 ],[-3.3449824 -4.1864233 15.282011 ],[-3.388981  -3.9474216 15.282984 ],[-3.5218508 -3.7573516 15.254319 ],[-3.2449753 -4.1343174 14.931712 ],[-3.1556582 -3.9213867 15.007484 ],[-3.1421769 -3.6945448 15.061926 ],[-3.2973237 -3.662858  15.279275 ],[-3.331378  -3.2592003 15.301702 ],[-3.3630505 -2.9004912 15.32121  ],[-3.2447064 -3.6361074 15.100117 ],[-3.228171  -3.2365127 15.168327 ],[-3.1407335 -2.8958528 15.248087 ],[-3.354354  -4.3737903 15.086515 ],[-3.33771  -4.365495 15.031321],[-3.2699208 -4.373221  15.168402 ],[-3.222763  -4.3497186 15.0120125]
1325,0,11,97.42744,OK,MOVING,-3.29130,-3.60182,15.16539,-0.02675,0.22704,-0.78093,0.52085,1.50796,0.52085,n/a sl::Mat not initialised,[-3.372314  -4.3204737 14.997524 ],[-3.2892137 -4.1484227 15.052744 ],[-3.3437364 -4.17508   15.226486 ],[-3.3847535 -3.9356153 15.231049 ],[-3.5137966 -3.7427988 15.203451 ],[-3.234691  -4.1217656 14.879003 ],[-3.1473985 -3.9082217 14.955327 ],[-3.1331692 -3.6813347 15.00929  ],[-3.29461   -3.6516464 15.227172 ],[-3.3257902 -3.24807   15.25452  ],[-3.3555582 -2.8894558 15.278153 ],[-3.2373996 -3.6242867 15.049521 ],[-3.2226477 -3.225154  15.120719 ],[-3.13854   -2.8846517 15.204584 ],[-3.3481991 -4.362065  15.030043 ],[-3.33013   -4.3535852 14.975323 ],[-3.2659748 -4.361763  15.114076 ],[-3.2147782 -4.337739  14.959038 ]
1326,0,11,91.29089,OK,MOVING,-3.28794,-3.59031,15.11464,-0.03266,0.22111,-0.76237,0.51943,1.50533,0.51943,n/a sl::Mat not initialised,[-3.3649192 -4.3066854 14.942756 ],[-3.283173 -4.134376 15.000673],[-3.3421159 -4.161471  15.172952 ],[-3.3807836 -3.9217105 15.180665 ],[-3.5064194 -3.7265623 15.153862 ],[-3.2242303 -4.1072817 14.828395 ],[-3.1387384 -3.893189  14.905171 ],[-3.1234834 -3.6662788 14.958694 ],[-3.291531  -3.6381867 15.176627 ],[-3.3205745 -3.2347574 15.208069 ],[-3.3488889 -2.8762739 15.235121 ],[-3.229834  -3.6103926 15.000553 ],[-3.216667  -3.2117093 15.07448  ],[-3.1361673 -2.871261  15.161995 ],[-3.3416572 -4.34834   14.975782 ],[-3.322178  -4.3397207 14.92157  ],[-3.2617009 -4.348198  15.061902 ],[-3.2065086 -4.3237753 14.908301 ]
1327,0,11,100.00000,OK,MOVING,-3.28522,-3.57518,15.06382,-0.02703,0.23369,-0.80495,0.51993,1.50777,0.51993,n/a sl::Mat not initialised,[-3.3569653 -4.2905736 14.887959 ],[-3.2766354 -4.117923  14.948452 ],[-3.3398817 -4.145319  15.119221 ],[-3.376847  -3.9053946 15.129607 ],[-3.4996006 -3.708364  15.1032505],[-3.2133892 -4.090526  14.777682 ],[-3.1295695 -3.875902  14.854811 ],[-3.1131418 -3.648982  14.9079275],[-3.2878475 -3.622195  15.125532 ],[-3.3150733 -3.218927  15.160425 ],[-3.3419893 -2.8605723 15.190398 ],[-3.2217886 -3.594108  14.951095 ],[-3.2097898 -3.1958842 15.027629 ],[-3.132759 -2.855511 15.118479],[-3.3345604 -4.332263  14.921503 ],[-3.313691  -4.3235455 14.867825 ],[-3.2569187 -4.3321977 15.00964  ],[-3.1977887 -4.307499  14.857551 ]
1328,0,11,98.69319,OK,MOVING,-3.28202,-3.55912,15.01157,-0.01930,0.24829,-0.85406,0.52066,1.51071,0.52066,n/a sl::Mat not initialised,[-3.348846  -4.2719088 14.832675 ],[-3.2699842 -4.099028  14.895522 ],[-3.337422 -4.126607 15.06474 ],[-3.3732662 -3.8866086 15.077328 ],[-3.4941194 -3.6884139 15.050843 ],[-3.2025466 -4.0714493 14.726305 ],[-3.120307  -3.8562937 14.803682 ],[-3.1026206 -3.6293705 14.856419 ],[-3.283933  -3.6036491 15.073382 ],[-3.3096516 -3.200553  15.111215 ],[-3.3352492 -2.8423262 15.143716 ],[-3.2136383 -3.575396  14.900636 ],[-3.20264   -3.1776056 14.979509 ],[-3.1289775 -2.8372917 15.073308 ],[-3.327326  -4.3136387 14.866716 ],[-3.3051069 -4.304863  14.81359  ],[-3.2519958 -4.3136873 14.95676  ],[-3.1890407 -4.2888236 14.806234 ]
1329,0,11,97.68381,OK,MOVING,-3.27760,-3.54358,14.95892,-0.01166,0.25896,-0.88862,0.52100,1.51255,0.52100,n/a sl::Mat not initialised,[-3.340003 -4.253103 14.77753 ],[-3.262705 -4.080003 14.842549],[-3.33428  -4.107671 15.010149],[-3.3694808 -3.8676562 15.0245075],[-3.489243  -3.6688747 14.997299 ],[-3.1911304 -4.0523353 14.674948 ],[-3.1105213 -3.8365996 14.752491 ],[-3.0917177 -3.6096566 14.804839 ],[-3.2793834 -3.5848794 15.02089  ],[-3.3036485 -3.1819541 15.061227 ],[-3.3278308 -2.8238528 15.095934 ],[-3.2049165 -3.55656   14.849912 ],[-3.1951761 -3.159185  14.930922 ],[-3.125284 -2.818819 15.027322],[-3.3193822 -4.2948656 14.8120575],[-3.2958388 -4.2860603 14.759507 ],[-3.2463865 -4.2950096 14.903929 ],[-3.179681  -4.27006   14.7550335]
1330,0,11,100.00000,OK,MOVING,-3.27087,-3.52514,14.90194,0.00521,0.27833,-0.95139,0.52214,1.51640,0.52213,n/a sl::Mat not initialised,[-3.328556  -4.2320585 14.718301 ],[-3.2529933 -4.0587354 14.785407 ],[-3.3286366 -4.0864487 14.951327 ],[-3.3643668 -3.8465476 14.966751 ],[-3.4842331 -3.6480083 14.938022 ],[-3.1773498 -4.0310206 14.619487 ],[-3.0984476 -3.8146727 14.697172 ],[-3.0787754 -3.5876856 14.749143 ],[-3.2727416 -3.5637856 14.963916 ],[-3.2960923 -3.1610527 15.006341 ],[-3.3194249 -2.8031015 15.04285  ],[-3.194182 -3.535439 14.794783],[-3.1862109 -3.1384032 14.877472 ],[-3.1204653 -2.7978475 14.975989 ],[-3.308839 -4.273834 14.753306],[-3.2839818 -4.265011  14.701366 ],[-3.2382379 -4.27402   14.846954 ],[-3.1678095 -4.249019  14.699784 ]
1331,0,11,100.00000,OK,MOVING,-3.26272,-3.50736,14.84385,0.02022,0.29152,-0.99308,0.52266,1.51856,0.52266,n/a sl::Mat not initialised,[-3.315301  -4.2103333 14.658692 ],[-3.2417839 -4.03655   14.727849 ],[-3.3214686 -4.0643272 14.891996 ],[-3.3586645 -3.8246393 14.907941 ],[-3.479529  -3.6269855 14.877041 ],[-3.1620996 -4.008772  14.5637   ],[-3.0850904 -3.791735  14.641498 ],[-3.0648322 -3.5646722 14.693098 ],[-3.2651844 -3.5417314 14.906268 ],[-3.2881846 -3.1392312 14.9506235],[-3.3111265 -2.7814717 14.988815 ],[-3.1825843 -3.5133338 14.739081 ],[-3.177494  -3.1165626 14.823039 ],[-3.116802  -2.7756085 14.923261 ],[-3.2964509 -4.252066  14.694198 ],[-3.2702787 -4.2432165 14.642906 ],[-3.2283475 -4.252105  14.7895975],[-3.1541939 -4.227035  14.644273 ]
1332,0,11,100.00000,OK,MOVING,-3.25424,-3.48909,14.78433,0.03500,0.30504,-1.03557,0.52321,1.52071,0.52321,n/a sl::Mat not initialised,[-3.3004391 -4.188976  14.597701 ],[-3.2293158 -4.014534  14.66882  ],[-3.3129869 -4.042435  14.83111  ],[-3.352406  -3.8030505 14.84711  ],[-3.474925 -3.606798 14.813511],[-3.1456447 -3.9866343 14.50653  ],[-3.0707724 -3.7688155 14.584402 ],[-3.0502658 -3.541641  14.635644 ],[-3.2570438 -3.5198283 14.846913 ],[-3.2804387 -3.1176124 14.893045 ],[-3.3034866 -2.760092  14.93287  ],[-3.170493  -3.4913151 14.681758 ],[-3.1694064 -3.094778  14.766671 ],[-3.1147358 -2.7532582 14.868229 ],[-3.282407  -4.2306156 14.633707 ],[-3.2549376 -4.221718  14.583105 ],[-3.216878 -4.230352 14.730817],[-3.1390467 -4.2051406 14.587441 ]
1333,0,11,99.16175,OK,MOVING,-3.24463,-3.47102,14.72252,0.04719,0.31284,-1.06089,0.52318,1.52128,0.52318,n/a sl::Mat not initialised,[-3.2845304 -4.166487  14.535328 ],[-3.2159805 -3.9914062 14.608224 ],[-3.3035085 -4.019483  14.768606 ],[-3.34559   -3.7804656 14.784286 ],[-3.4700854 -3.5859358 14.747639 ],[-3.1284528 -3.9633288 14.447843 ],[-3.0559266 -3.7446415 14.525702 ],[-3.0354915 -3.5173101 14.576564 ],[-3.2485402 -3.4967928 14.785749 ],[-3.2727199 -3.094911  14.833587 ],[-3.2957616 -2.7376788 14.875251 ],[-3.1581926 -3.4681144 14.622669 ],[-3.1618094 -3.0717592 14.70794  ],[-3.113657  -2.7295618 14.810234 ],[-3.2672853 -4.208023  14.571809 ],[-3.2385712 -4.199062  14.521909 ],[-3.204316  -4.2074122 14.670516 ],[-3.122959  -4.1820226 14.529135 ]
1334,0,11,96.36591,OK,MOVING,-3.23383,-3.45385,14.66219,0.05940,0.31695,-1.07237,0.52279,1.52092,0.52279,n/a sl::Mat not initialised,[-3.2680717 -4.1457205 14.474349 ],[-3.2023156 -3.969884  14.548879 ],[-3.2935684 -3.99824   14.707303 ],[-3.338104 -3.759573 14.722744],[-3.464348  -3.5666642 14.683154 ],[-3.1110628 -3.9415271 14.390451 ],[-3.0413482 -3.721801  14.468197 ],[-3.0216324 -3.494224  14.518582 ],[-3.2402763 -3.4753988 14.725658 ],[-3.265562 -3.073903 14.775326],[-3.2885072 -2.7170143 14.819201 ],[-3.1462936 -3.4464402 14.564697 ],[-3.1553953 -3.0503097 14.650153 ],[-3.1143029 -2.7074409 14.752979 ],[-3.2515478 -4.18712   14.511284 ],[-3.2216458 -4.1780624 14.462101 ],[-3.1911287 -4.1860576 14.611493 ],[-3.1064072 -4.160393  14.472139 ]
1335,0,11,100.00000,OK,MOVING,-3.22252,-3.43559,14.60176,0.07566,0.32619,-1.10175,0.52296,1.52198,0.52296,n/a sl::Mat not initialised,[-3.2509022 -4.126245  14.412962 ],[-3.1881106 -3.9496424 14.488912 ],[-3.282915 -3.978387 14.645362],[-3.3297021 -3.7400482 14.660671 ],[-3.4574492 -3.5486145 14.618314 ],[-3.0933068 -3.9208968 14.33246  ],[-3.0268903 -3.6999645 14.409964 ],[-3.0085967 -3.472042  14.45973  ],[-3.2319002 -3.4553318 14.664826 ],[-3.2585895 -3.054285  14.716375 ],[-3.281455 -2.69781  14.762722],[-3.1344497 -3.4259977 14.506009 ],[-3.1491747 -3.0300395 14.590912 ],[-3.1151502 -2.6864524 14.693555 ],[-3.2350378 -4.1674995 14.450318 ],[-3.2040248 -4.158312  14.401849 ],[-3.177104 -4.165952 14.551897],[-3.0892344 -4.1399183 14.414567 ]
