frame,object,object_id,object_label,confidence,tracking_state,x,y,z,vx,xy,vz,width,height,length
7851,0,59,Person,82.95898,OK,-0.88476,0.23797,13.07866,-0.81085,0.01100,-0.69091,0.66397,1.78610,0.66397
7851,1,1,Person,69.77539,OK,11.90811,-0.12997,29.50796,0.31875,-0.01497,0.75847,0.60034,1.73936,0.60034
7852,0,59,Person,81.10352,OK,-0.90455,0.23799,13.07698,-0.78860,0.00978,-0.63421,0.65684,1.78603,0.65684
7852,1,1,Person,69.82422,OK,11.91055,-0.12922,29.51169,0.30783,-0.01375,0.70477,0.59705,1.73916,0.59705
7853,0,59,Person,80.51758,OK,-0.92139,0.23797,13.06888,-0.76172,0.00976,-0.61678,0.64628,1.78628,0.64628
7853,1,1,Person,70.99609,OK,11.91352,-0.12850,29.52423,0.29432,-0.01398,0.70479,0.59619,1.73876,0.59619
7854,0,59,Person,80.90820,OK,-0.93696,0.23792,13.05344,-0.73664,0.00996,-0.62041,0.63605,1.78682,0.63605
7854,1,1,Person,70.06836,OK,11.91892,-0.12788,29.55367,0.28829,-0.01472,0.73353,0.59410,1.73860,0.59410
7855,0,59,Person,82.95898,OK,-0.97287,0.23787,13.01951,-0.70820,0.00966,-0.60015,0.62733,1.78813,0.62732
7855,1,1,Person,70.26367,OK,11.93044,-0.12704,29.61529,0.26702,-0.01519,0.75249,0.59390,1.73904,0.59389
7856,0,59,Person,83.59375,OK,-0.98645,0.23787,13.00019,-0.67656,0.00989,-0.60122,0.62122,1.78901,0.62122
7856,1,1,Person,70.75195,OK,11.93168,-0.12643,29.60803,0.25281,-0.01295,0.64545,0.59150,1.73861,0.59150
7857,0,59,Person,82.32422,OK,-0.99752,0.23789,12.98243,-0.64406,0.00953,-0.58970,0.61839,1.79000,0.61840
7857,1,1,Person,69.67773,OK,11.93331,-0.12572,29.59988,0.25609,-0.01124,0.57709,0.59106,1.73873,0.59107
7858,0,59,Person,82.95898,OK,-1.00638,0.23794,12.96214,-0.60913,0.00996,-0.59524,0.61876,1.79078,0.61876
7858,1,1,Person,70.01953,OK,11.93445,-0.12506,29.59438,0.24822,-0.01028,0.52579,0.59127,1.73962,0.59127
7859,0,59,Person,83.15430,OK,-1.01294,0.23803,12.94426,-0.57017,0.00980,-0.58288,0.62310,1.79110,0.62310
7859,1,1,Person,70.01953,OK,11.93404,-0.12442,29.58750,0.22172,-0.00914,0.46930,0.59200,1.74060,0.59200
7860,0,59,Person,84.52148,OK,-1.01857,0.23824,12.91078,-0.53580,0.01139,-0.64795,0.62880,1.79088,0.62880
7860,1,1,Person,70.89844,OK,11.93045,-0.12376,29.56440,0.18169,-0.00778,0.39805,0.59255,1.74193,0.59255
7861,0,59,Person,85.54688,OK,-1.02297,0.23858,12.87755,-0.49957,0.01230,-0.67590,0.63245,1.79020,0.63245
7861,1,1,Person,71.14258,OK,11.92328,-0.12312,29.53877,0.14957,-0.00691,0.34865,0.59294,1.74266,0.59294
7862,0,59,Person,84.86328,OK,-1.02525,0.23906,12.84369,-0.45760,0.01293,-0.70546,0.63140,1.78947,0.63140
7862,1,1,Person,70.55664,OK,11.91374,-0.12248,29.51604,0.12072,-0.00611,0.30901,0.59218,1.74351,0.59219
7863,0,59,Person,83.49609,OK,-1.02609,0.23963,12.80987,-0.41613,0.01392,-0.73219,0.62642,1.78854,0.62642
7863,1,1,Person,71.67969,OK,11.90119,-0.12176,29.47906,0.09695,-0.00450,0.22791,0.59576,1.74405,0.59576
7864,0,59,Person,84.86328,OK,-1.02475,0.24026,12.77982,-0.36479,0.01434,-0.74083,0.62583,1.78755,0.62583
7864,1,1,Person,69.33594,OK,11.88474,-0.12095,29.43848,0.06348,-0.00316,0.15918,0.59541,1.74439,0.59541
7865,0,59,Person,84.66797,OK,-1.02258,0.24093,12.74966,-0.31560,0.01499,-0.75549,0.63601,1.78669,0.63601
7865,1,1,Person,70.16602,OK,11.86911,-0.12015,29.40672,0.04675,-0.00221,0.11147,0.59623,1.74506,0.59623
7866,0,59,Person,85.54688,OK,-1.02064,0.24155,12.72915,-0.26769,0.01475,-0.72730,0.65411,1.78641,0.65411
7866,1,1,Person,70.55664,OK,11.84875,-0.11947,29.39748,0.04987,-0.00238,0.11892,0.60159,1.74543,0.60159
7867,0,59,Person,86.27930,OK,-1.01449,0.24206,12.71978,-0.19878,0.01385,-0.66583,0.67894,1.78625,0.67894
7867,1,1,Person,70.99609,OK,11.83795,-0.11893,29.38906,0.04145,-0.00200,0.09885,0.61238,1.74690,0.61238
7868,0,59,Person,87.01172,OK,-1.00162,0.24252,12.71212,-0.13605,0.01304,-0.62151,0.71208,1.78593,0.71208
7868,1,1,Person,58.78906,OK,11.81663,-0.11831,29.31625,0.03068,-0.00146,0.07315,0.61177,1.74959,0.61177
7869,0,59,Person,87.93945,OK,-0.98510,0.24300,12.70321,-0.08422,0.01265,-0.59066,0.75069,1.78503,0.75069
7869,1,1,Person,50.48828,OK,11.79561,-0.11775,29.23738,0.07457,-0.00357,0.17782,0.60996,1.75276,0.60996
7870,0,59,Person,88.28125,OK,-0.96627,0.24353,12.68903,-0.03450,0.01285,-0.58676,0.79139,1.78376,0.79139
7870,1,1,Person,50.87891,OK,11.78530,-0.11722,29.20042,0.08331,-0.00401,0.19866,0.61006,1.75331,0.61006
7871,0,59,Person,88.81836,OK,-0.94439,0.24415,12.67905,0.02074,0.01227,-0.55083,0.82835,1.78189,0.82834
7871,1,1,Person,54.88281,OK,11.76669,-0.11631,29.09391,0.15767,-0.00756,0.37598,0.61468,1.75341,0.61468
7872,0,59,Person,89.20898,OK,-0.92209,0.24485,12.67085,0.06791,0.01183,-0.51785,0.86474,1.77981,0.86474
7872,1,1,Person,46.48438,OK,11.75910,-0.11531,29.02466,-0.03457,0.01050,-0.48037,0.61624,1.75340,0.61624
7873,0,59,Person,87.89062,OK,-0.89549,0.24572,12.65224,0.12917,0.01269,-0.54554,0.90049,1.77761,0.90049
7873,1,1,Person,44.26270,OK,11.74889,-0.11429,28.97502,-0.05272,0.01136,-0.52450,0.61584,1.75353,0.61584
7874,0,59,Person,88.62305,OK,-0.85895,0.24677,12.63086,0.21520,0.01343,-0.55778,0.93338,1.77558,0.93338
7874,1,1,Person,55.17578,OK,11.73377,-0.11297,28.88461,-0.06341,0.01435,-0.65998,0.61331,1.75316,0.61331
7875,0,59,Person,89.59961,OK,-0.81862,0.24801,12.60547,0.29369,0.01443,-0.58165,0.96110,1.77322,0.96110
7875,1,1,Person,69.82422,OK,11.71532,-0.11161,28.82238,-0.09477,0.01537,-0.71021,0.61270,1.75244,0.61270
7876,0,59,Person,89.74609,OK,-0.77438,0.24937,12.58951,0.37685,0.01410,-0.55305,0.98798,1.77037,0.98798
7876,1,1,Person,70.80078,OK,11.69730,-0.11029,28.77000,-0.11805,0.01601,-0.75105,0.60450,1.75172,0.60450
7877,0,59,Person,89.35547,OK,-0.72332,0.25075,12.58541,0.47270,0.01306,-0.48357,1.00974,1.76799,1.00974
7877,1,1,Person,70.26367,OK,11.67201,-0.10880,28.67815,-0.14945,0.01853,-0.87194,0.60056,1.75084,0.60056
7878,0,59,Person,88.67188,OK,-0.67319,0.25217,12.58310,0.55234,0.01249,-0.43861,1.02702,1.76532,1.02702
7878,1,1,Person,71.14258,OK,11.64523,-0.10738,28.61896,-0.19202,0.01887,-0.90337,0.59881,1.75002,0.59881
7879,0,59,Person,88.67188,OK,-0.63170,0.25366,12.57528,0.59872,0.01257,-0.43755,1.03530,1.76263,1.03530
7879,1,1,Person,72.41211,OK,11.61918,-0.10608,28.56616,-0.22700,0.01927,-0.93358,0.60007,1.74935,0.60006
7879,2,83,Person,47.26562,OK,-2.55486,-0.38908,36.87346,1.45731,-0.14739,7.07739,0.65323,1.16199,0.65323
7880,0,59,Person,89.30664,OK,-0.58509,0.25509,12.56960,0.66772,0.01204,-0.40589,1.03718,1.76006,1.03718
7880,1,1,Person,70.01953,OK,11.59177,-0.10496,28.52260,-0.27010,0.01926,-0.94429,0.60490,1.74900,0.60490
7880,2,83,Person,39.23340,OK,-2.55817,-0.39064,36.83358,0.85576,-0.09473,4.54089,0.68361,1.16467,0.68361
7881,0,59,Person,88.81836,OK,-0.53811,0.25640,12.56768,0.72796,0.01137,-0.35864,1.03070,1.75789,1.03070
7881,1,1,Person,71.04492,OK,11.58311,-0.10410,28.49710,-0.24460,0.01913,-0.93122,0.62480,1.74904,0.62480
7881,2,83,Person,39.23340,OK,-2.54558,-0.39252,36.95743,0.85576,-0.09493,4.54088,0.70726,1.16552,0.70726
7882,0,59,Person,86.47461,OK,-0.49347,0.25753,12.56643,0.77516,0.01087,-0.32466,1.00673,1.75693,1.00673
7882,1,1,Person,71.28906,OK,11.55808,-0.10326,28.43549,-0.29583,0.02036,-0.99115,0.65772,1.74909,0.65772
7882,2,83,Person,39.23340,OK,-2.52344,-0.39480,37.10756,0.85576,-0.09568,4.54087,0.73425,1.16652,0.73425
7883,0,59,Person,86.27930,OK,-0.45352,0.25842,12.56657,0.80605,0.01022,-0.28422,0.96922,1.75694,0.96922
7883,1,1,Person,62.98828,OK,11.52517,-0.10240,28.36133,-0.34198,0.02158,-1.05728,0.68100,1.74917,0.68100
7883,2,83,Person,39.23340,OK,-2.49674,-0.39736,37.26026,0.85576,-0.09569,4.54086,0.76394,1.16764,0.76394
7884,0,59,Person,85.44922,OK,-0.41963,0.25901,12.56859,0.81841,0.00899,-0.22589,0.92217,1.75794,0.92217
7884,1,1,Person,69.09180,OK,11.50555,-0.10169,28.31585,-0.34188,0.02166,-1.06239,0.68347,1.74927,0.68347
7884,2,83,Person,39.23340,OK,-2.46801,-0.40018,37.41351,0.85576,-0.09555,4.54087,0.79587,1.16887,0.79588
7885,0,59,Person,84.03320,OK,-0.38917,0.25935,12.57021,0.82388,0.00784,-0.17508,0.87379,1.75949,0.87379
7885,1,1,Person,69.43359,OK,11.48340,-0.10113,28.26492,-0.36460,0.02198,-1.08753,0.67625,1.74894,0.67625
7885,2,83,Person,39.23340,OK,-2.43864,-0.40316,37.56651,0.85576,-0.09503,4.54088,0.82967,1.17021,0.82967
7886,0,59,Person,84.32617,OK,-0.35623,0.25947,12.58536,0.84092,0.00542,-0.05897,0.83189,1.76077,0.83189
7886,1,1,Person,73.04688,OK,11.46567,-0.10084,28.25570,-0.38692,0.02050,-1.01814,0.66819,1.74742,0.66819
7886,2,83,Person,39.23340,OK,-2.40928,-0.40626,37.71877,0.85576,-0.09568,4.54087,0.86499,1.17166,0.86498
7887,0,59,Person,85.49805,OK,-0.32147,0.25934,12.62879,0.85980,0.00185,0.10299,0.79714,1.76155,0.79714
7887,1,1,Person,76.70898,OK,11.45364,-0.10072,28.26361,-0.39545,0.01863,-0.93326,0.65816,1.74470,0.65816
7887,2,83,Person,27.66113,OK,-2.51340,-0.40707,37.47010,0.11660,-0.06612,3.03155,0.85738,1.17964,0.85737
7888,0,59,Person,85.74219,OK,-0.28906,0.25892,12.68521,0.86749,-0.00125,0.24492,0.77663,1.76189,0.77663
7888,1,1,Person,72.94922,OK,11.44812,-0.10076,28.27297,-0.38249,0.01737,-0.86263,0.64552,1.74249,0.64552
7888,2,83,Person,45.43457,OK,-2.55275,-0.40793,37.39402,0.12249,-0.05908,2.67709,0.84777,1.19051,0.84776
7889,0,59,Person,86.91406,OK,-0.25143,0.25830,12.74046,0.89443,-0.00363,0.35916,0.77702,1.76181,0.77702
7889,1,1,Person,72.70508,OK,11.43215,-0.10091,28.25522,-0.40956,0.01725,-0.86551,0.64042,1.74112,0.64042
7889,2,83,Person,53.71094,OK,-2.60092,-0.40805,37.23074,-0.00834,-0.03923,1.76300,0.82442,1.20417,0.82443
7890,0,59,Person,88.18359,OK,-0.22530,0.25766,12.77895,0.87443,-0.00478,0.40523,0.79450,1.76198,0.79450
7890,1,1,Person,75.29297,OK,11.41691,-0.10124,28.24362,-0.41999,0.01640,-0.82956,0.63764,1.74066,0.63764
7890,2,83,Person,54.58984,OK,-2.64276,-0.40804,36.94639,-0.09479,-0.02390,1.05569,0.80410,1.21874,0.80410
7891,0,59,Person,88.37891,OK,-0.19660,0.25700,12.82345,0.87707,-0.00671,0.49727,0.81475,1.76150,0.81475
7891,1,1,Person,76.26953,OK,11.39755,-0.10172,28.23936,-0.45028,0.01498,-0.77776,0.62988,1.74028,0.62988
7891,2,83,Person,53.02734,OK,-2.67198,-0.40816,36.81624,-0.13935,-0.01786,0.77781,0.78494,1.23129,0.78494
7892,0,59,Person,89.16016,OK,-0.17001,0.25643,12.87518,0.86887,-0.00890,0.60063,0.83191,1.75998,0.83191
7892,1,1,Person,76.26953,OK,11.38172,-0.10227,28.22465,-0.44755,0.01480,-0.77166,0.62214,1.73962,0.62214
7892,2,83,Person,57.17773,OK,-2.68450,-0.40827,36.64952,-0.13602,-0.00838,0.34800,0.76870,1.24379,0.76870
7893,0,59,Person,89.01367,OK,-0.13437,0.25590,12.93409,0.89470,-0.01133,0.71355,0.84828,1.75824,0.84828
7893,1,1,Person,76.26953,OK,11.36091,-0.10290,28.21523,-0.47673,0.01386,-0.73379,0.61753,1.73914,0.61753
7893,2,83,Person,54.58984,OK,-2.69245,-0.40882,36.60973,-0.13775,-0.00711,0.29017,0.75430,1.25631,0.75430
7894,0,59,Person,90.23438,OK,-0.10204,0.25538,12.99758,0.89779,-0.01374,0.82642,0.87167,1.75705,0.87167
7894,1,1,Person,72.16797,OK,11.35070,-0.10358,28.20610,-0.45096,0.01346,-0.71218,0.61566,1.73969,0.61566
7894,2,83,Person,55.37109,OK,-2.70373,-0.40977,36.58664,-0.16277,-0.00586,0.22894,0.73817,1.26778,0.73817
7895,0,59,Person,91.25977,OK,-0.07348,0.25492,13.04781,0.89055,-0.01497,0.87651,0.90611,1.75613,0.90611
7895,1,1,Person,70.26367,OK,11.32769,-0.10416,28.18069,-0.48688,0.01368,-0.72776,0.61528,1.74042,0.61528
7895,2,83,Person,56.10352,OK,-2.71111,-0.41112,36.56623,-0.16135,-0.00461,0.17226,0.72787,1.27814,0.72787
7896,0,59,Person,89.94141,OK,-0.03961,0.25450,13.09328,0.90666,-0.01594,0.91821,0.95520,1.75551,0.95520
7896,1,1,Person,62.35352,OK,11.30468,-0.10459,28.12385,-0.48487,0.01543,-0.80359,0.61418,1.74139,0.61418
7896,2,83,Person,50.00000,OK,-2.71062,-0.41299,36.59556,-0.12470,-0.00630,0.25845,0.71591,1.28474,0.71590
7897,0,59,Person,88.03711,OK,-0.00508,0.25414,13.13075,0.91722,-0.01612,0.93020,1.00048,1.75519,1.00048
7897,1,1,Person,64.59961,OK,11.26878,-0.10491,28.05575,-0.53016,0.01655,-0.86548,0.61619,1.74223,0.61619
7897,2,83,Person,46.77734,OK,-2.70789,-0.41523,36.62408,-0.09502,-0.00723,0.30716,0.70039,1.29156,0.70038
7898,0,59,Person,86.91406,OK,0.03551,0.25388,13.16738,0.94679,-0.01629,0.94577,1.04059,1.75399,1.04059
7898,1,1,Person,60.93750,OK,11.22965,-0.10523,28.01013,-0.57795,0.01637,-0.86954,0.62707,1.74321,0.62707
7898,2,83,Person,42.33398,OK,-2.70417,-0.41740,36.62590,-0.06270,-0.00604,0.26126,0.68504,1.29772,0.68504
7899,0,59,Person,85.15625,OK,0.07221,0.25376,13.20673,0.95527,-0.01680,0.97118,1.07165,1.75195,1.07165
7899,1,1,Person,58.30078,OK,11.19388,-0.10561,27.99222,-0.61904,0.01520,-0.82537,0.63366,1.74463,0.63366
7899,2,83,Person,45.14160,OK,-2.70145,-0.41967,36.62808,-0.05448,-0.00575,0.24994,0.67749,1.30401,0.67750
7900,0,59,Person,82.95898,OK,0.11420,0.25371,13.24427,0.98408,-0.01692,0.98399,1.09874,1.74973,1.09874
7900,1,1,Person,57.76367,OK,11.17047,-0.10602,27.98207,-0.61841,0.01439,-0.78995,0.63571,1.74567,0.63571
7900,2,83,Person,39.50195,OK,-2.69923,-0.42160,36.58727,-0.04126,-0.00282,0.11991,0.66452,1.30904,0.66452
7901,0,59,Person,82.86133,OK,0.15680,0.25376,13.28595,1.00798,-0.01761,1.01352,1.11312,1.74728,1.11312
7901,1,1,Person,64.06250,OK,11.14113,-0.10633,27.95360,-0.64187,0.01476,-0.80631,0.63577,1.74586,0.63577
7901,2,83,Person,29.66309,OK,-2.69757,-0.42344,36.57098,-0.00937,-0.00248,0.11036,0.65642,1.31334,0.65642
7902,0,59,Person,85.35156,OK,0.19496,0.25393,13.32701,1.01435,-0.01803,1.03290,1.12295,1.74482,1.12295
7902,1,1,Person,68.84766,OK,11.10889,-0.10663,27.93139,-0.67269,0.01425,-0.78851,0.63696,1.74609,0.63696
7902,2,83,Person,39.33105,OK,-2.69645,-0.42519,36.55586,-0.00763,-0.00203,0.08996,0.64242,1.31541,0.64243
7903,0,59,Person,83.39844,OK,0.23350,0.25419,13.36609,1.02594,-0.01828,1.04385,1.11700,1.74107,1.11700
7903,1,1,Person,68.60352,OK,11.08001,-0.10694,27.92574,-0.69480,0.01299,-0.73443,0.63557,1.74632,0.63557
7903,2,83,Person,56.98242,OK,-2.69731,-0.42686,36.53511,-0.00660,-0.00175,0.07780,0.63870,1.31745,0.63870
7904,0,59,Person,85.54688,OK,0.26753,0.25461,13.39348,1.02166,-0.01731,1.01168,1.12238,1.73804,1.12238
7904,1,1,Person,74.02344,OK,11.04797,-0.10723,27.92034,-0.72614,0.01183,-0.69734,0.63272,1.74730,0.63272
7904,2,83,Person,59.17969,OK,-2.69645,-0.42830,36.50288,-0.00465,-0.00122,0.05481,0.64010,1.32014,0.64010
7905,0,59,Person,85.05859,OK,0.30379,0.25527,13.41724,1.02897,-0.01671,0.97998,1.14171,1.73510,1.14171
7905,1,1,Person,75.83008,OK,11.02804,-0.10749,27.91048,-0.70571,0.01172,-0.68400,0.63227,1.74878,0.63227
7905,3,83,Person,43.01758,OK,-2.69576,-0.42980,36.51218,-0.00410,-0.00108,0.04831,0.63428,1.32152,0.63428
7906,0,59,Person,87.20703,OK,0.33495,0.25607,13.44642,1.01649,-0.01679,0.97679,1.17941,1.73189,1.17941
7906,1,1,Person,77.68555,OK,11.02027,-0.10777,27.90554,-0.66040,0.01134,-0.65431,0.63389,1.74977,0.63389
7906,2,83,Person,36.74316,OK,-2.69532,-0.43113,36.50969,-0.00341,-0.00090,0.04013,0.62664,1.32400,0.62665
7907,0,59,Person,86.03516,OK,0.36482,0.25702,13.47419,1.00607,-0.01660,0.96245,1.21485,1.72914,1.21485
7907,1,1,Person,77.09961,OK,11.01101,-0.10808,27.91087,-0.64858,0.00997,-0.58714,0.63607,1.75116,0.63607
7907,2,83,Person,27.36816,OK,-2.69478,-0.43236,36.51786,-0.00462,-0.00122,0.05444,0.62966,1.32475,0.62966
7908,0,59,Person,85.83984,OK,0.39668,0.25812,13.50349,1.00386,-0.01643,0.95638,1.23856,1.72630,1.23856
7908,1,1,Person,75.43945,OK,11.00070,-0.10835,27.90486,-0.62355,0.01022,-0.59451,0.63812,1.75258,0.63812
7908,2,83,Person,25.02441,OK,-2.69067,-0.43326,36.51347,-0.00115,-0.00030,0.01358,0.62587,1.32560,0.62587
7909,0,59,Person,85.35156,OK,0.43261,0.25930,13.53074,1.01407,-0.01626,0.94142,1.26002,1.72333,1.26002
7909,1,1,Person,75.29297,OK,10.99448,-0.10866,27.90418,-0.59185,0.00962,-0.55529,0.64024,1.75387,0.64024
7909,2,83,Person,28.36914,OK,-2.68247,-0.43361,36.46347,-0.00990,-0.00262,0.11660,0.62734,1.32427,0.62734
7910,0,59,Person,88.03711,OK,0.48364,0.26043,13.58805,1.06774,-0.01796,1.04355,1.26344,1.72059,1.26344
7910,1,1,Person,75.83008,OK,10.98850,-0.10895,27.90296,-0.56539,0.00904,-0.53136,0.64453,1.75533,0.64453
7910,2,83,Person,48.92578,OK,-2.66930,-0.43369,36.37844,-0.02067,-0.00546,0.24354,0.62997,1.32265,0.62997
7911,0,59,Person,86.47461,OK,0.53924,0.26151,13.64228,1.11778,-0.01900,1.09103,1.24900,1.71764,1.24900
7911,1,1,Person,75.43945,OK,10.98568,-0.10927,27.90194,-0.52628,0.00883,-0.50833,0.64780,1.75680,0.64780
7911,2,83,Person,33.81348,OK,-2.65189,-0.43378,36.35738,-0.02037,-0.00541,0.24003,0.62645,1.32072,0.62645
7912,0,59,Person,86.91406,OK,0.59424,0.26250,13.70359,1.15870,-0.02004,1.16385,1.22224,1.71462,1.22224
7912,1,1,Person,76.41602,OK,10.98467,-0.10964,27.90438,-0.49345,0.00772,-0.45837,0.65073,1.75776,0.65073
7912,2,83,Person,54.58984,OK,-2.63825,-0.43379,36.31975,-0.02469,-0.00651,0.29089,0.64103,1.32201,0.64103
7913,0,59,Person,84.32617,OK,0.65083,0.26337,13.77039,1.20163,-0.02114,1.24268,1.17869,1.71215,1.17869
7913,1,1,Person,76.56250,OK,10.97996,-0.11004,27.90614,-0.48877,0.00651,-0.41026,0.65436,1.75882,0.65436
7913,2,83,Person,56.88477,OK,-2.62741,-0.43373,36.28139,-0.02795,-0.00738,0.32937,0.65964,1.32581,0.65964
7914,0,59,Person,81.59180,OK,0.69307,0.26398,13.84591,1.19554,-0.02345,1.34115,1.10658,1.70935,1.10658
7914,1,1,Person,76.26953,OK,10.97660,-0.11036,27.90439,-0.44910,0.00743,-0.44127,0.65797,1.75967,0.65797
7914,2,83,Person,54.49219,OK,-2.62318,-0.43342,36.20087,0.09574,0.00979,-0.42117,0.68190,1.32770,0.68190
7915,0,59,Person,81.54297,OK,0.73656,0.26438,13.91257,1.20490,-0.02453,1.39321,1.03950,1.70640,1.03950
7915,1,1,Person,75.29297,OK,10.97417,-0.11057,27.88140,-0.40462,0.00899,-0.50217,0.67205,1.76019,0.67205
7915,2,83,Person,45.80078,OK,-2.61673,-0.43316,36.15876,0.11168,0.01026,-0.44116,0.69076,1.32939,0.69076
7916,0,59,Person,78.85742,OK,0.78416,0.26462,13.97921,1.22553,-0.02534,1.44764,0.97691,1.70382,0.97691
7916,1,1,Person,74.41406,OK,10.96854,-0.11071,27.85079,-0.39260,0.00957,-0.53018,0.67340,1.76004,0.67340
7916,2,83,Person,37.57324,OK,-2.61023,-0.43281,36.07593,0.11200,0.01252,-0.54830,0.70533,1.33006,0.70533
7917,0,59,Person,81.59180,OK,0.82972,0.26474,14.03839,1.23542,-0.02584,1.47261,0.90994,1.70182,0.90994
7917,1,1,Person,74.70703,OK,10.95766,-0.11084,27.84181,-0.41245,0.00840,-0.48135,0.67473,1.75919,0.67473
7917,2,83,Person,22.47314,OK,-2.60623,-0.43246,36.03165,0.10228,0.01294,-0.56910,0.71091,1.33096,0.71091
7918,0,59,Person,83.93555,OK,0.88006,0.26477,14.09930,1.26042,-0.02646,1.50559,0.84182,1.70126,0.84182
7918,1,1,Person,71.04492,OK,10.95247,-0.11095,27.83641,-0.38042,0.00814,-0.46161,0.67793,1.75845,0.67793
7918,2,83,Person,36.03516,OK,-2.60014,-0.43216,36.01772,0.11900,0.01257,-0.54914,0.71552,1.33249,0.71552
7919,0,59,Person,83.93555,OK,0.92800,0.26466,14.14878,1.27320,-0.02638,1.49628,0.78609,1.70118,0.78609
7919,1,1,Person,73.38867,OK,10.95003,-0.11104,27.83969,-0.35941,0.00701,-0.40258,0.68240,1.75722,0.68240
7919,2,83,Person,20.31250,OK,-2.59543,-0.43199,36.00969,0.11700,0.01229,-0.53275,0.72317,1.33265,0.72317
7920,0,59,Person,82.61719,OK,0.97592,0.26430,14.21272,1.28561,-0.02755,1.54451,0.74435,1.70207,0.74435
7920,1,1,Person,71.24023,OK,10.94803,-0.11107,27.83802,-0.33364,0.00733,-0.40890,0.68782,1.75589,0.68782
7920,2,83,Person,20.31250,OK,-2.59107,-0.43193,35.99531,0.11700,0.01233,-0.53275,0.71844,1.33487,0.71844
7921,0,59,Person,83.59375,OK,1.02107,0.26362,14.29077,1.28809,-0.02912,1.62515,0.72202,1.70455,0.72202
7921,1,1,Person,75.97656,OK,10.94584,-0.11103,27.83500,-0.31679,0.00713,-0.39828,0.70085,1.75396,0.70085
7921,3,83,Person,20.31250,OK,-2.58697,-0.43190,35.97901,0.11700,0.01234,-0.53275,0.71480,1.33697,0.71480
7922,0,59,Person,82.95898,OK,1.06310,0.26275,14.35143,1.28382,-0.02965,1.63173,0.71869,1.70781,0.71869
7922,1,1,Person,74.21875,OK,10.94356,-0.11090,27.82254,-0.29402,0.00785,-0.42153,0.72705,1.75251,0.72705
7922,2,83,Person,20.69092,OK,-2.54193,-0.43134,35.94608,0.28446,0.01384,-0.55754,0.69470,1.34515,0.69470
7923,0,59,Person,83.30078,OK,1.10499,0.26174,14.40597,1.28129,-0.02961,1.62782,0.73505,1.71160,0.73505
7923,1,1,Person,77.09961,OK,10.94340,-0.11071,27.81116,-0.25819,0.00799,-0.41915,0.74468,1.75077,0.74468
7923,2,83,Person,20.69092,OK,-2.51670,-0.43110,35.92310,0.28446,0.01383,-0.55754,0.69208,1.34705,0.69208
7924,0,59,Person,86.76758,OK,1.14761,0.26072,14.44442,1.28194,-0.02872,1.57342,0.76303,1.71497,0.76303
7924,1,1,Person,70.26367,OK,10.95129,-0.11051,27.80940,-0.16414,0.00788,-0.38957,0.76257,1.74881,0.76257
7924,2,83,Person,34.59473,OK,-2.49619,-0.43035,35.92291,0.30213,0.01307,-0.51796,0.70304,1.35451,0.70303
7925,0,59,Person,87.54883,OK,1.17996,0.25980,14.48359,1.24902,-0.02811,1.53875,0.78437,1.71755,0.78437
7925,1,1,Person,71.67969,OK,10.96428,-0.11042,27.81295,-0.12839,0.00638,-0.31480,0.77705,1.74830,0.77705
7925,2,83,Person,31.56738,OK,-2.45110,-0.42935,35.91863,0.40858,0.01324,-0.50226,0.68085,1.36007,0.68086
7926,0,59,Person,86.91406,OK,1.21658,0.25904,14.51742,1.24097,-0.02693,1.48709,0.79749,1.71941,0.79749
7926,1,1,Person,71.77734,OK,11.00251,-0.11041,27.83406,-0.01419,0.00553,-0.25196,0.78739,1.74831,0.78739
7926,2,83,Person,26.80664,OK,-2.40326,-0.42824,35.91081,0.48123,0.01333,-0.49307,0.66938,1.36187,0.66937
7927,0,59,Person,86.03516,OK,1.25626,0.25841,14.55646,1.23991,-0.02640,1.46327,0.80267,1.72085,0.80267
7927,1,1,Person,72.65625,OK,11.04197,-0.11041,27.85425,0.05837,0.00529,-0.22478,0.78369,1.74693,0.78369
7927,2,83,Person,32.08008,OK,-2.37021,-0.42603,35.80963,0.49225,0.01674,-0.64371,0.65447,1.36138,0.65447
7928,0,59,Person,84.32617,OK,1.28399,0.25788,14.60927,1.19582,-0.02693,1.48483,0.80287,1.72160,0.80287
7928,1,1,Person,70.99609,OK,11.06996,-0.11039,27.86749,0.09213,0.00513,-0.21094,0.77448,1.74657,0.77448
7928,2,83,Person,29.73633,OK,-2.32609,-0.42394,35.79435,0.56661,0.01596,-0.59287,0.66803,1.35899,0.66803
7929,0,59,Person,83.93555,OK,1.31407,0.25750,14.65063,1.17463,-0.02636,1.45325,0.80249,1.72229,0.80249
7929,1,1,Person,72.85156,OK,11.10830,-0.11041,27.89259,0.16949,0.00427,-0.15587,0.77862,1.74632,0.77862
7929,2,83,Person,30.66406,OK,-2.26222,-0.41837,35.50465,0.65592,0.02504,-0.98881,0.68921,1.35844,0.68921
7930,0,59,Person,83.15430,OK,1.33870,0.25725,14.69119,1.13469,-0.02606,1.43193,0.80161,1.72286,0.80161
7930,1,1,Person,68.50586,OK,11.14004,-0.11042,27.89481,0.22610,0.00545,-0.19652,0.78419,1.74720,0.78418
7930,2,83,Person,27.36816,OK,-2.14630,-0.40191,34.60818,0.82565,0.04993,-2.07730,0.69678,1.36424,0.69678
